,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
32,San Diego Metropolitan Transit System (MTS),San Diego,0.1598321606308369,0.9251039112805759,4.589040406400621,1.6108595479503514,1.7937229920083473,1.3892049629107253,1.3068540320105346,2.181467755755518,3.2592593531139773,2.2493805614840867,3.3373549465726478,1.5216649016706922,1.2700870371668274,1.1452621201546784,1.5327770216404202,2.2052544224039288,"San Diego, CA",San Diego,CA,32.8312,-117.1225
33,San Francisco Bay Area Rapid Transit District (BART),Oakland,0.14376532175181225,0.08060145965136035,0.15180846956445426,0.4140149281775168,0.5984500417909612,0.4965139257148422,0.7508479328244403,0.6650960989833025,0.8719673462652832,1.2541099540207044,0.6180826055663148,0.6213207923553664,0.7046355020908222,0.8223668701240723,1.0136838844469018,2.4114713399347907,"Oakland, CA",Oakland,CA,37.7903,-122.2165
34,Santa Clara Valley Transportation Authority (VTA),San Jose,2.3620823444313266,1.975671394696345,3.2786587576799113,4.8563108294525135,2.848639676995734,3.192461770560622,4.28262467583627,4.324053807467375,4.886895703010084,3.615681175838564,4.622835866506375,4.755600380107599,3.5781181075330086,3.794043083671068,5.458760750184187,9.535917643955758,"San Jose, CA",San Jose,CA,37.3019,-121.8486
35,Southeastern Pennsylvania Transportation Authority (SEPTA),Philadelphia,1.6577445472743422,1.4269656722451034,1.6865918243078086,1.9440602050467053,2.2877046871991262,2.1095339930966808,1.9332011137625067,1.9137284305097182,1.8400034247578954,1.9771584623632419,2.1910676214198945,2.7646728898671062,3.126545945437336,3.0222651833526206,3.219736650686513,7.503623167411014,"Philadelphia, PA",Philadelphia,PA,40.0077,-75.1339
36,Staten Island Rapid Transit Operating Authority (SIRTOA),Staten Island,0.7907417680202081,0.8456009513159345,0.9670607684925671,0.513277561722152,0.4634683038223497,0.4434709122703949,0.45217102563979766,0.0,0.0,0.0,0.0,0.536150618969344,0.5602257072881804,0.61977430547227,1.9508884614792659,13.399570587569885,"Staten Island, NY",Staten Island,NY,40.5834,-74.1496
37,The Greater Cleveland Regional Transit Authority (GCRTA),Cleveland,2.704430366411029,2.55177691338381,0.19629960747063013,0.15156766331440513,0.3638344511370404,0.17961934500424576,0.05108202180765063,0.08577265342738934,4.030739262429225,0.023387112380541537,0.02521916605069009,0.012918020735564585,0.06849151644392741,0.02690064230577113,0.027054542289720897,0.5343362809921816,"Cleveland, OH",Cleveland,OH,41.4767,-81.6804
38,Tri-County Metropolitan Transportation District of Oregon,Portland,0.06000753377148896,0.012736491283807815,0.014405265123076407,0.011327058084526978,0.015766681712883313,0.24171485721020008,0.8241466570056258,0.21642259371589673,0.8919597175856261,0.06892477268771538,1.1601795949563203,0.22543157392796911,0.014385355265152527,0.015255049814756982,0.048394432968951226,0.37527243510996283,"Portland, OR",Portland,OR,45.5372,-122.65
39,Utah Transit Authority (UTA),Salt Lake City,2.8683848533253333,2.430954552328376,4.154588922874374,5.181434450976331,4.957671564670724,4.402936391796018,4.405683002232492,4.644768136874169,4.605657450841152,5.526592223985612,5.149087004413206,5.775315334939563,7.687801187069282,0.16931410623485232,0.16346185747770078,0.11867579733076891,"Salt Lake City, UT",Salt Lake City,UT,40.7777,-111.9306
40,VIA Metropolitan Transit (VIA),San Antonio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35235800856254423,0.4925669262696823,0.39179792638975847,0.10343455499501615,"San Antonio, TX",San Antonio,TX,29.4658,-98.5253
41,"Valley Metro Rail, Inc. (VMR)",Phoenix,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Phoenix, AZ",Phoenix,AZ,33.5722,-112.0891
42,Washington Metropolitan Area Transit Authority (WMATA),Washington,0.5998524703552545,0.6371154772767259,0.6282302048631381,0.6970650348890792,0.714876557811728,0.7481900715783149,0.7108501499485511,0.7797968220627595,0.8341235536487939,0.9260884609228923,1.1982096685457682,1.3449460501651183,1.2647482516625344,1.4901115331487549,1.7887622276322785,4.583666337288867,"Washington, DC",Washington,DC,38.9047,-77.0163
43,Washington State Ferries (WSF),Olympia,4.228381828376009,5.004058975682818,4.912541457604236,5.703538334301801,6.31207331060103,7.6805212912578,9.203800991770338,6.55961185258048,8.520488230861686,7.5412179212983155,6.483153966923704,6.93606159493614,6.944289864156252,6.478216006854806,6.722396079635697,12.948795363125571,"Olympia, WA",Olympia,WA,47.0417,-122.8959
